date,demo_svc
2023-06-01 06:50,0.8404932545301473
2023-06-01 06:55,0.8431903361893258
2023-06-01 07:00,0.844652458217529
2023-06-01 07:05,0.8386992381358215
2023-06-01 07:10,0.845118027342366
2023-06-01 07:15,0.8392192410761371
2023-06-01 07:20,0.844072056592261
2023-06-01 07:25,0.8422237683927941
2023-06-01 07:30,0.8387816788452921
2023-06-01 07:35,0.8406005844433132
2023-06-01 07:40,0.838581031372407
2023-06-01 07:45,0.8414056345648658
2023-06-01 07:50,0.8365808263743318
2023-06-01 07:55,0.8363096066156138
2023-06-01 08:00,0.8337190420359157
2023-06-01 08:05,0.8346863123414
2023-06-01 08:10,0.8272365282698959
2023-06-01 08:15,0.8317698583750573
2023-06-01 08:20,0.8314342074060547
2023-06-01 08:25,0.8259002875707752
2023-06-01 08:30,0.8254045115177099
2023-06-01 08:35,0.8206692002306099
2023-06-01 08:40,0.8235598281686906
2023-06-01 08:45,0.8148277218970708
2023-06-01 08:50,0.8145323896986157
2023-06-01 08:55,0.8078045910697952
2023-06-01 09:00,0.8087298959369137
2023-06-01 09:05,0.8071474580486687
2023-06-01 09:10,0.7970318684953941
2023-06-01 09:15,0.7920184991791964
2023-06-01 09:20,0.7945777099105531
2023-06-01 09:25,0.7864523650693316
2023-06-01 09:30,0.7803907786802828
2023-06-01 09:35,0.7812886349146106
2023-06-01 09:40,0.7711670755561614
2023-06-01 09:45,0.7659607180604151
2023-06-01 09:50,0.7555934366817532
2023-06-01 09:55,0.7501594856571742
2023-06-01 10:00,0.7479025545956473
2023-06-01 10:05,0.7363411298545124
2023-06-01 10:10,0.7317860820393589
2023-06-01 10:15,0.7252675434439441
2023-06-01 10:20,0.7200025046500347
2023-06-01 10:25,0.7142992426839168
2023-06-01 10:30,0.6997643748615854
2023-06-01 10:35,0.6974090692012014
2023-06-01 10:40,0.6839938308968495
2023-06-01 10:45,0.6796760441949323
2023-06-01 10:50,0.6719390376812225
2023-06-01 10:55,0.6556360025358036
2023-06-01 11:00,0.6536319074880411
2023-06-01 11:05,0.6369542061403332
2023-06-01 11:10,0.6325970257740473
2023-06-01 11:15,0.6203702331205738
2023-06-01 11:20,0.6034757852363654
2023-06-01 11:25,0.5942602532751436
2023-06-01 11:30,0.5899723957863329
2023-06-01 11:35,0.5769673049978378
2023-06-01 11:40,0.5679200596123918
2023-06-01 11:45,0.5551295805008074
2023-06-01 11:50,0.5373933416853923
2023-06-01 11:55,0.5251721469842385
2023-06-01 12:00,0.5151634118035343
2023-06-01 12:05,0.5044221473329792
2023-06-01 12:10,0.49665526158840656
2023-06-01 12:15,0.48384712714306777
2023-06-01 12:20,0.470111462181436
2023-06-01 12:25,0.45737148898789615
2023-06-01 12:30,0.4447494137623324
2023-06-01 12:35,0.43425344031733837
2023-06-01 12:40,0.42285228221902055
2023-06-01 12:45,0.4095536038932333
2023-06-01 12:50,0.4019520020665001
2023-06-01 12:55,0.38503730863974367
2023-06-01 13:00,0.3803141064930701
2023-06-01 13:05,0.3690513846846425
2023-06-01 13:10,0.35646545263114254
2023-06-01 13:15,0.3467364317936428
2023-06-01 13:20,0.3358694655910269
2023-06-01 13:25,0.3258481494077875
2023-06-01 13:30,0.3144764807383841
2023-06-01 13:35,0.3053695017215534
2023-06-01 13:40,0.2932555763882613
2023-06-01 13:45,0.2861706253495091
2023-06-01 13:50,0.2724472628668022
2023-06-01 13:55,0.2626112555048919
2023-06-01 14:00,0.2525135145101428
2023-06-01 14:05,0.24190021386689467
2023-06-01 14:10,0.23680835124781138
2023-06-01 14:15,0.23105250941851965
2023-06-01 14:20,0.2189119018254081
2023-06-01 14:25,0.21221831468795688
2023-06-01 14:30,0.20790181363601778
2023-06-01 14:35,0.2013955060216733
2023-06-01 14:40,0.19144278836983775
2023-06-01 14:45,0.1866743122775715
2023-06-01 14:50,0.1797292478062506
2023-06-01 14:55,0.1773509311022972
2023-06-01 15:00,0.16601878888599575
2023-06-01 15:05,0.1668444474469959
2023-06-01 15:10,0.15997038300621633
2023-06-01 15:15,0.1537456957754783
2023-06-01 15:20,0.1555947107538677
2023-06-01 15:25,0.15230408148873098
2023-06-01 15:30,0.1447051671672095
2023-06-01 15:35,0.13697137974917178
2023-06-01 15:40,0.13981335773347367
2023-06-01 15:45,0.13983077590723114
2023-06-01 15:50,0.1310908642772796
2023-06-01 15:55,0.12740912778354133
2023-06-01 16:00,0.1329943373591607
2023-06-01 16:05,0.12996616682097328
2023-06-01 16:10,0.1307776757382317
2023-06-01 16:15,0.13021202361522805
2023-06-01 16:20,0.12520098438217514
2023-06-01 16:25,0.12645183811034086
2023-06-01 16:30,0.12349463215010999
2023-06-01 16:35,0.12779651434429534
2023-06-01 16:40,0.12567503759614557
2023-06-01 16:45,0.12028776152385996
2023-06-01 16:50,0.1227179547228451
2023-06-01 16:55,0.1233224278873467
2023-06-01 17:00,0.12440507754800252
2023-06-01 17:05,0.1231002212835852
2023-06-01 17:10,0.12879149162902626
2023-06-01 17:15,0.12885683146186963
2023-06-01 17:20,0.12621103125634076
2023-06-01 17:25,0.12939943351890543
2023-06-01 17:30,0.1340932217935108
2023-06-01 17:35,0.12999500454592278
2023-06-01 17:40,0.13244635564127943
2023-06-01 17:45,0.1393950307287533
2023-06-01 17:50,0.1398651621888775
2023-06-01 17:55,0.14070259182057948
2023-06-01 18:00,0.14258408109275297
2023-06-01 18:05,0.14151620401483314
2023-06-01 18:10,0.14729720979908073
2023-06-01 18:15,0.14264147512330122
2023-06-01 18:20,0.15093183098737548
2023-06-01 18:25,0.15166263769728033
2023-06-01 18:30,0.1531402055031735
2023-06-01 18:35,0.15067394869637013
2023-06-01 18:40,0.15227148283941894
2023-06-01 18:45,0.1581464500015434
2023-06-01 18:50,0.16005814043644737
2023-06-01 18:55,0.16423901185401393
2023-06-01 19:00,0.16131180764075903
2023-06-01 19:05,0.16534784772350988
2023-06-01 19:10,0.167833129327061
2023-06-01 19:15,0.16363736205438928
2023-06-01 19:20,0.17167809308862472
2023-06-01 19:25,0.17319089627515183
2023-06-01 19:30,0.17648736330617937
2023-06-01 19:35,0.17352625091493318
2023-06-01 19:40,0.17320532470439762
2023-06-01 19:45,0.17957097749942172
2023-06-01 19:50,0.18407777028059621
2023-06-01 19:55,0.1819564451617995
2023-06-01 20:00,0.18037187798786034
2023-06-01 20:05,0.18325144736162163
2023-06-01 20:10,0.1880584868425865
2023-06-01 20:15,0.1904858970748456
2023-06-01 20:20,0.19220901705960705
2023-06-01 20:25,0.1945919408161367
2023-06-01 20:30,0.19592875198509113
2023-06-01 20:35,0.19684490248947004
2023-06-01 20:40,0.20088877799980023
2023-06-01 20:45,0.20120776544852564
2023-06-01 20:50,0.20269043119747668
2023-06-01 20:55,0.21247120324062316
2023-06-01 21:00,0.21179673225065812
2023-06-01 21:05,0.21729898616085438
2023-06-01 21:10,0.21729231199853685
2023-06-01 21:15,0.2226550577640006
2023-06-01 21:20,0.22457464916595693
2023-06-01 21:25,0.22563927273523104
2023-06-01 21:30,0.23089843232701737
2023-06-01 21:35,0.2395240884452868
2023-06-01 21:40,0.2371938707154525
2023-06-01 21:45,0.2490884638818467
2023-06-01 21:50,0.24692686462939473
2023-06-01 21:55,0.25729392366085907
2023-06-01 22:00,0.2572724922612059
2023-06-01 22:05,0.2719171928402901
2023-06-01 22:10,0.2746718001614529
2023-06-01 22:15,0.2838611197466528
2023-06-01 22:20,0.28783362781477084
2023-06-01 22:25,0.2885346548499997
2023-06-01 22:30,0.29837098190273004
2023-06-01 22:35,0.30936889657337074
2023-06-01 22:40,0.31492863151098827
2023-06-01 22:45,0.3203288626944873
2023-06-01 22:50,0.3251444697443354
2023-06-01 22:55,0.33346619052639653
2023-06-01 23:00,0.3455654373981714
2023-06-01 23:05,0.3567064694264451
2023-06-01 23:10,0.36063580122526384
2023-06-01 23:15,0.3699101021059237
2023-06-01 23:20,0.3829903427051174
2023-06-01 23:25,0.39412103944020843
2023-06-01 23:30,0.406780172644596
2023-06-01 23:35,0.41404267947460605
2023-06-01 23:40,0.4227934298625494
2023-06-01 23:45,0.4317388216724895
2023-06-01 23:50,0.44699614350127853
2023-06-01 23:55,0.45376044964954604
2023-06-02 00:00,0.4693952548419293
2023-06-02 00:05,0.481632126450683
2023-06-02 00:10,0.48367578064247235
2023-06-02 00:15,0.5007630843026584
2023-06-02 00:20,0.508711571090628
2023-06-02 00:25,0.5224449479028805
2023-06-02 00:30,0.5342578740035504
2023-06-02 00:35,0.5449957077783373
2023-06-02 00:40,0.5618724418170397
2023-06-02 00:45,0.568130505834636
2023-06-02 00:50,0.5815395518456822
2023-06-02 00:55,0.5970293843889435
2023-06-02 01:00,0.5997426375327931
2023-06-02 01:05,0.6180738485801276
2023-06-02 01:10,0.6298810461883371
2023-06-02 01:15,0.63542469236065
2023-06-02 01:20,0.6469259185797754
2023-06-02 01:25,0.6603822973985943
2023-06-02 01:30,0.6673257268071396
2023-06-02 01:35,0.682898669071325
2023-06-02 01:40,0.6897959690208596
2023-06-02 01:45,0.7005851932885672
2023-06-02 01:50,0.7186507966993536
2023-06-02 01:55,0.72473200453454
2023-06-02 02:00,0.7307106944242502
2023-06-02 02:05,0.746154187360185
2023-06-02 02:10,0.7557420752549873
2023-06-02 02:15,0.7610832024211422
2023-06-02 02:20,0.7682783575195782
2023-06-02 02:25,0.7828201954094153
2023-06-02 02:30,0.7896133306002362
2023-06-02 02:35,0.7937531088700355
2023-06-02 02:40,0.8033869687534919
2023-06-02 02:45,0.8095241676076749
2023-06-02 02:50,0.8162769222166437
2023-06-02 02:55,0.8273487265619424
2023-06-02 03:00,0.8289309823422397
2023-06-02 03:05,0.8416876976882594
2023-06-02 03:10,0.8430788281543642
2023-06-02 03:15,0.8468399914635835
2023-06-02 03:20,0.8580463167092806
2023-06-02 03:25,0.8648841643860552
2023-06-02 03:30,0.8606512070952299
2023-06-02 03:35,0.8705805380495751
2023-06-02 03:40,0.8713061191876345
2023-06-02 03:45,0.881089789339769
2023-06-02 03:50,0.8771593144151304
2023-06-02 03:55,0.8792309180010442
2023-06-02 04:00,0.8801580231615056
2023-06-02 04:05,0.8823887804409248
2023-06-02 04:10,0.8851838423210828
2023-06-02 04:15,0.8911109519287398
2023-06-02 04:20,0.8896610965291317
2023-06-02 04:25,0.8958650588449936
2023-06-02 04:30,0.8946978597282732
2023-06-02 04:35,0.8932353555169305
2023-06-02 04:40,0.8913552274049831
2023-06-02 04:45,0.8896259493338446
2023-06-02 04:50,0.8893305424769447
2023-06-02 04:55,0.897189376843654
2023-06-02 05:00,0.8970284138261195
2023-06-02 05:05,0.8958326137835619
2023-06-02 05:10,0.8930307176196364
2023-06-02 05:15,0.8907496811340518
2023-06-02 05:20,0.8850710783820224
2023-06-02 05:25,0.8848562482772613
2023-06-02 05:30,0.8813458031640462
2023-06-02 05:35,0.8800680827868274
2023-06-02 05:40,0.8779511231706895
2023-06-02 05:45,0.877214423782029
2023-06-02 05:50,0.8755055986592589
2023-06-02 05:55,0.8720912739945345
2023-06-02 06:00,0.8737060859429832
2023-06-02 06:05,0.8689618074880795
2023-06-02 06:10,0.8609662239076965
2023-06-02 06:15,0.8591886769349178
2023-06-02 06:20,0.864636553940031
2023-06-02 06:25,0.8533499041720756
2023-06-02 06:30,0.8524178560266119
2023-06-02 06:35,0.8517104737631193
2023-06-02 06:40,0.847148065384996
2023-06-02 06:45,0.8494865091190803
2023-06-02 06:50,0.8432137323490786
2023-06-02 06:55,0.8445744758266278
2023-06-02 07:00,0.8419703612669063
2023-06-02 07:05,0.8371457436354568
2023-06-02 07:10,0.8280817228159576
2023-06-02 07:15,0.8272344422561307
2023-06-02 07:20,0.8236300426208448
2023-06-02 07:25,0.8229439208363702
2023-06-02 07:30,0.8249027457154422
2023-06-02 07:35,0.8191230079037375
2023-06-02 07:40,0.817824211786055
2023-06-02 07:45,0.8092103914184202
2023-06-02 07:50,0.8110905578494588
2023-06-02 07:55,0.8069165494993779
2023-06-02 08:00,0.8045401620706483
2023-06-02 08:05,0.8041107099332772
2023-06-02 08:10,0.7951526180332306
2023-06-02 08:15,0.7982311894832197
2023-06-02 08:20,0.792707294508488
2023-06-02 08:25,0.7922878732386589
2023-06-02 08:30,0.7882053352086965
2023-06-02 08:35,0.7837818100159935
2023-06-02 08:40,0.7826129668684461
2023-06-02 08:45,0.7813834417491704
2023-06-02 08:50,0.7805642960011959
2023-06-02 08:55,0.7775099810438009
2023-06-02 09:00,0.7742046656409405
2023-06-02 09:05,0.7646579044964806
2023-06-02 09:10,0.7604140451751182
2023-06-02 09:15,0.7588326092186375
2023-06-02 09:20,0.7613150225186879
2023-06-02 09:25,0.7526033128548099
2023-06-02 09:30,0.7522660815674442
2023-06-02 09:35,0.7421295232817756
2023-06-02 09:40,0.7389222738427623
2023-06-02 09:45,0.7419769404894955
2023-06-02 09:50,0.7315359694664221
2023-06-02 09:55,0.7259745533449411
2023-06-02 10:00,0.7201921648209973
2023-06-02 10:05,0.7225031890280422
2023-06-02 10:10,0.7120628110036353
2023-06-02 10:15,0.7063357517774447
2023-06-02 10:20,0.7033979150252536
2023-06-02 10:25,0.6955818689343247
2023-06-02 10:30,0.696150818476981
2023-06-02 10:35,0.6867383989540741
2023-06-02 10:40,0.6779344182962063
2023-06-02 10:45,0.674121970215996
2023-06-02 10:50,0.6624646141876711
2023-06-02 10:55,0.6570146719873199
2023-06-02 11:00,0.6501768814237079
2023-06-02 11:05,0.6438048127242497
2023-06-02 11:10,0.6366089272467514
2023-06-02 11:15,0.6294766339209343
2023-06-02 11:20,0.6168820519077887
2023-06-02 11:25,0.6104354860677226
2023-06-02 11:30,0.6048266879091345
2023-06-02 11:35,0.5910296523531298
2023-06-02 11:40,0.5806440138994194
2023-06-02 11:45,0.5720403937278742
2023-06-02 11:50,0.564596289913831
2023-06-02 11:55,0.5570910173058724
2023-06-02 12:00,0.5466733134158479
2023-06-02 12:05,0.5307583699305353
2023-06-02 12:10,0.5216233547054024
2023-06-02 12:15,0.5155778847486716
2023-06-02 12:20,0.5052265890250349
2023-06-02 12:25,0.4890012426897468
2023-06-02 12:30,0.4793393748255664
2023-06-02 12:35,0.46928010262719616
2023-06-02 12:40,0.4621451870055661
2023-06-02 12:45,0.45296932398798573
2023-06-02 12:50,0.4363639358665864
2023-06-02 12:55,0.42638596069520285
2023-06-02 13:00,0.41376069526684134
2023-06-02 13:05,0.4068779414650855
2023-06-02 13:10,0.39468661865348087
2023-06-02 13:15,0.3838867293235346
2023-06-02 13:20,0.3649606166730261
2023-06-02 13:25,0.3625157911763368
2023-06-02 13:30,0.35163828071411357
2023-06-02 13:35,0.33676645349828355
2023-06-02 13:40,0.32632139296146057
2023-06-02 13:45,0.3150118152762907
2023-06-02 13:50,0.29927654980797336
2023-06-02 13:55,0.2900720906312638
2023-06-02 14:00,0.280269547755399
2023-06-02 14:05,0.2751811040851823
2023-06-02 14:10,0.2623610973833044
2023-06-02 14:15,0.2534691707015269
2023-06-02 14:20,0.2375757027151984
2023-06-02 14:25,0.23501950720021839
2023-06-02 14:30,0.2222801781301605
2023-06-02 14:35,0.21691270775997767
2023-06-02 14:40,0.2031813492424049
2023-06-02 14:45,0.19519968433703244
2023-06-02 14:50,0.18348105209679144
2023-06-02 14:55,0.17846659742069493
2023-06-02 15:00,0.17095845730483597
2023-06-02 15:05,0.1675391215943963
2023-06-02 15:10,0.15443447741903654
2023-06-02 15:15,0.15228840960189513
2023-06-02 15:20,0.14876184415633872
2023-06-02 15:25,0.13365232686973227
2023-06-02 15:30,0.13169544540578043
2023-06-02 15:35,0.131211839104699
2023-06-02 15:40,0.12321665048578002
2023-06-02 15:45,0.1200200233750301
2023-06-02 15:50,0.118014363961549
2023-06-02 15:55,0.11168292515264465
2023-06-02 16:00,0.10994457462681662
2023-06-02 16:05,0.10411022384302811
2023-06-02 16:10,0.09698241006265902
2023-06-02 16:15,0.09590213966503738
2023-06-02 16:20,0.09100518286657726
2023-06-02 16:25,0.09659116237968852
2023-06-02 16:30,0.09350946753726559
2023-06-02 16:35,0.08723431440285861
2023-06-02 16:40,0.09041301509853174
2023-06-02 16:45,0.09078072432593079
2023-06-02 16:50,0.09000654057523659
2023-06-02 16:55,0.09177287140707209
2023-06-02 17:00,0.09073693374175278
2023-06-02 17:05,0.0857778376669852
2023-06-02 17:10,0.09339126218629877
2023-06-02 17:15,0.09020259119831778
2023-06-02 17:20,0.09502413213367364
2023-06-02 17:25,0.09886126576875835
2023-06-02 17:30,0.09569408111096372
2023-06-02 17:35,0.0956532288358509
2023-06-02 17:40,0.10370863653540317
2023-06-02 17:45,0.10584769050061058
2023-06-02 17:50,0.10868715163229503
2023-06-02 17:55,0.10813841422254694
2023-06-02 18:00,0.1091816942637733
2023-06-02 18:05,0.11366083968496572
2023-06-02 18:10,0.11872854685539452
2023-06-02 18:15,0.12373799288062592
2023-06-02 18:20,0.1292880874718059
2023-06-02 18:25,0.13388395648122114
2023-06-02 18:30,0.13048147015247172
2023-06-02 18:35,0.13636798498336206
2023-06-02 18:40,0.14067320647101872
2023-06-02 18:45,0.1454742076103865
2023-06-02 18:50,0.15179372979607939
2023-06-02 18:55,0.15547850192256724
2023-06-02 19:00,0.15158517458890758
2023-06-02 19:05,0.15880687024686266
2023-06-02 19:10,0.16470728253445668
2023-06-02 19:15,0.169156641721637
2023-06-02 19:20,0.16968824078988964
2023-06-02 19:25,0.17203221744616554
2023-06-02 19:30,0.18205148330075194
2023-06-02 19:35,0.1793725568321208
2023-06-02 19:40,0.18632881403801752
2023-06-02 19:45,0.19591817199446718
2023-06-02 19:50,0.1968484290537038
2023-06-02 19:55,0.19611546996394186
2023-06-02 20:00,0.20763141421634088
2023-06-02 20:05,0.20584954310637765
2023-06-02 20:10,0.20923027375004388
2023-06-02 20:15,0.21740434830036556
2023-06-02 20:20,0.21513708448910943
2023-06-02 20:25,0.21699436659161905
2023-06-02 20:30,0.22840633735425478
2023-06-02 20:35,0.22854898589516873
2023-06-02 20:40,0.23649735836615177
2023-06-02 20:45,0.23434975177432946
2023-06-02 20:50,0.2348222098547394
2023-06-02 20:55,0.24482857971340877
2023-06-02 21:00,0.24369736626265529
2023-06-02 21:05,0.2529609514612927
2023-06-02 21:10,0.25128881964454824
2023-06-02 21:15,0.25351640195916164
2023-06-02 21:20,0.26095176558686145
2023-06-02 21:25,0.265603933502054
2023-06-02 21:30,0.27171466880341594
2023-06-02 21:35,0.2750113355034042
2023-06-02 21:40,0.2797484427952961
2023-06-02 21:45,0.2849789417808593
2023-06-02 21:50,0.2865056677184466
2023-06-02 21:55,0.2905729538020292
2023-06-02 22:00,0.2970771818935526
2023-06-02 22:05,0.29589943233194516
2023-06-02 22:10,0.3031262112525173
2023-06-02 22:15,0.3040739178460982
2023-06-02 22:20,0.3113641442460524
2023-06-02 22:25,0.3217035043925819
2023-06-02 22:30,0.3279416776719087
2023-06-02 22:35,0.3303055372066066
2023-06-02 22:40,0.33172224142059625
2023-06-02 22:45,0.34324431867272315
2023-06-02 22:50,0.3505870483141348
2023-06-02 22:55,0.35603986218151346
2023-06-02 23:00,0.3607767884069392
2023-06-02 23:05,0.3613818405133567
2023-06-02 23:10,0.37503395399743106
2023-06-02 23:15,0.38261274065498224
2023-06-02 23:20,0.3823745803976717
2023-06-02 23:25,0.395412633999808
2023-06-02 23:30,0.39912343995255095
2023-06-02 23:35,0.4089726176292185
2023-06-02 23:40,0.4113413253252374
2023-06-02 23:45,0.42866189363996116
2023-06-02 23:50,0.4327584188630939
2023-06-02 23:55,0.44309246775940503
2023-06-03 00:00,0.4537520135834592
2023-06-03 00:05,0.46136024039058565
2023-06-03 00:10,0.47280114472758333
2023-06-03 00:15,0.47374039205643725
2023-06-03 00:20,0.48645273936327715
2023-06-03 00:25,0.4991944694546704
2023-06-03 00:30,0.5035682247766802
2023-06-03 00:35,0.5138555255273236
2023-06-03 00:40,0.5228073007069821
2023-06-03 00:45,0.5419936708069356
2023-06-03 00:50,0.5498772372952202
2023-06-03 00:55,0.5596737460846372
2023-06-03 01:00,0.571496698135747
2023-06-03 01:05,0.5841569198931044
2023-06-03 01:10,0.5896834027499497
2023-06-03 01:15,0.6042380786908018
2023-06-03 01:20,0.609007891969954
2023-06-03 01:25,0.6192679075988476
2023-06-03 01:30,0.6371957111671022
2023-06-03 01:35,0.6461469151000901
2023-06-03 01:40,0.6519762377539885
2023-06-03 01:45,0.6690759424178248
2023-06-03 01:50,0.6764975206592245
2023-06-03 01:55,0.6935343922988102
2023-06-03 02:00,0.7004019409378637
2023-06-03 02:05,0.7070703916413599
2023-06-03 02:10,0.7215244924230737
2023-06-03 02:15,0.7343659053870368
2023-06-03 02:20,0.745840044321401
2023-06-03 02:25,0.7562367812741836
2023-06-03 02:30,0.7578183041418043
2023-06-03 02:35,0.7721428278544414
2023-06-03 02:40,0.7844540428426424
2023-06-03 02:45,0.7947537818629383
2023-06-03 02:50,0.8015447975156326
2023-06-03 02:55,0.8110270454833606
2023-06-03 03:00,0.8146850814915843
2023-06-03 03:05,0.8288844073839945
2023-06-03 03:10,0.8287055539925083
2023-06-03 03:15,0.8409942011667457
2023-06-03 03:20,0.8514341337532481
2023-06-03 03:25,0.8576486818121934
2023-06-03 03:30,0.8592191493921834
2023-06-03 03:35,0.864704278956628
2023-06-03 03:40,0.8718239038956301
2023-06-03 03:45,0.882260248600296
2023-06-03 03:50,0.885984017507103
2023-06-03 03:55,0.8957772728831216
2023-06-03 04:00,0.8940486266357967
2023-06-03 04:05,0.8983789464644827
2023-06-03 04:10,0.9047619304973027
2023-06-03 04:15,0.9121987799404974
2023-06-03 04:20,0.910150345171066
2023-06-03 04:25,0.9119241940200552
2023-06-03 04:30,0.9123611780160502
2023-06-03 04:35,0.9222685454152668
2023-06-03 04:40,0.9249484423676827
2023-06-03 04:45,0.9262179314565573
2023-06-03 04:50,0.9268264818258827
2023-06-03 04:55,0.9283837820060433
2023-06-03 05:00,0.9254612933205344
2023-06-03 05:05,0.9207604903760106
2023-06-03 05:10,0.9236695431927323
2023-06-03 05:15,0.9228487685225156
2023-06-03 05:20,0.9233509035920633
2023-06-03 05:25,0.9179700653681918
2023-06-03 05:30,0.9253926402695866
2023-06-03 05:35,0.917464184552711
2023-06-03 05:40,0.9206159176140783
2023-06-03 05:45,0.9112335152413652
2023-06-03 05:50,0.9162547998338451
2023-06-03 05:55,0.9129213683282569
2023-06-03 06:00,0.9071520229695975
2023-06-03 06:05,0.8994624850507879
2023-06-03 06:10,0.8974285062091434
2023-06-03 06:15,0.8914791863693783
2023-06-03 06:20,0.8921720457908866
2023-06-03 06:25,0.8849856550511641
2023-06-03 06:30,0.8858228684998619
2023-06-03 06:35,0.882908549918081
2023-06-03 06:40,0.8800118880077835
2023-06-03 06:45,0.8754560323735544
2023-06-03 06:50,0.8709328784932426
2023-06-03 06:55,0.8580233880593138
2023-06-03 07:00,0.8531758766539382
2023-06-03 07:05,0.8477736405875597
2023-06-03 07:10,0.8475797565229657
2023-06-03 07:15,0.845861898223033
2023-06-03 07:20,0.8375309940514948
2023-06-03 07:25,0.8286225698229149
2023-06-03 07:30,0.8247812485229397
2023-06-03 07:35,0.820901793436513
2023-06-03 07:40,0.819288060722295
2023-06-03 07:45,0.8158557777059294
2023-06-03 07:50,0.8106077645331164
2023-06-03 07:55,0.7989418208208925
2023-06-03 08:00,0.7948946487166018
2023-06-03 08:05,0.7899322426326583
2023-06-03 08:10,0.7835817689210226
2023-06-03 08:15,0.7798261350922963
2023-06-03 08:20,0.7792934123376976
2023-06-03 08:25,0.7692178037085216
2023-06-03 08:30,0.7643272786844625
2023-06-03 08:35,0.7609233116768569
2023-06-03 08:40,0.7539174203134844
2023-06-03 08:45,0.750911836969575
2023-06-03 08:50,0.7480595392474143
2023-06-03 08:55,0.7483660949496784
2023-06-03 09:00,0.7415609090751113
2023-06-03 09:05,0.7364372605815974
2023-06-03 09:10,0.7309593372886262
2023-06-03 09:15,0.7231988053805225
2023-06-03 09:20,0.7198203032604259
2023-06-03 09:25,0.7184665295509141
2023-06-03 09:30,0.715378608024278
2023-06-03 09:35,0.7145337902748938
2023-06-03 09:40,0.7065535741075594
2023-06-03 09:45,0.7052515422265652
2023-06-03 09:50,0.6982174155701634
2023-06-03 09:55,0.6920051486619745
2023-06-03 10:00,0.6839690002041138
2023-06-03 10:05,0.6845914807501615
2023-06-03 10:10,0.6778899161348926
2023-06-03 10:15,0.6765456774197389
2023-06-03 10:20,0.6735172984728632
